order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2016-151092,8/6/2016,VG-21790,Consumer,Technology,Phones,211.168,4,18.4772
CA-2014-104178,8/25/2014,JM-15265,Corporate,Furniture,Furnishings,6.28,1,2.6376
CA-2014-104178,8/25/2014,JM-15265,Corporate,Technology,Accessories,95.1,5,30.432
CA-2014-104178,8/25/2014,JM-15265,Corporate,Office Supplies,Paper,25.92,4,12.4416
CA-2014-104178,8/25/2014,JM-15265,Corporate,Office Supplies,Storage,48.84,4,13.1868
CA-2015-115924,9/14/2015,BE-11455,Home Office,Office Supplies,Binders,25.9,5,12.691
CA-2017-161046,3/5/2017,CB-12535,Corporate,Office Supplies,Envelopes,42.68,4,19.6328
CA-2017-161046,3/5/2017,CB-12535,Corporate,Technology,Accessories,299.97,3,125.9874
CA-2017-161046,3/5/2017,CB-12535,Corporate,Office Supplies,Appliances,262.24,2,78.672
CA-2017-161046,3/5/2017,CB-12535,Corporate,Office Supplies,Binders,234.36,6,112.4928
US-2017-141698,4/15/2017,SD-20485,Home Office,Office Supplies,Paper,20.736,4,7.2576
US-2014-105151,3/30/2014,SG-20890,Corporate,Office Supplies,Art,10.5,5,2.94
CA-2014-155796,11/11/2014,TS-21430,Corporate,Furniture,Furnishings,23.968,2,7.7896
CA-2014-155796,11/11/2014,TS-21430,Corporate,Furniture,Bookcases,521.96,4,-250.5408
CA-2016-127138,3/12/2016,DK-13225,Corporate,Office Supplies,Storage,676.55,5,6.7655
CA-2016-127138,3/12/2016,DK-13225,Corporate,Office Supplies,Appliances,154.9,5,40.274
CA-2016-127138,3/12/2016,DK-13225,Corporate,Office Supplies,Envelopes,30.56,4,14.9744
CA-2016-127138,3/12/2016,DK-13225,Corporate,Furniture,Chairs,770.352,3,77.0352
CA-2017-150602,2/9/2017,ML-17395,Corporate,Furniture,Furnishings,21.12,4,6.5472
CA-2014-140732,11/11/2014,MA-17560,Home Office,Technology,Phones,575.928,9,57.5928
CA-2014-140732,11/11/2014,MA-17560,Home Office,Office Supplies,Appliances,7.78,2,2.0228
CA-2014-140732,11/11/2014,MA-17560,Home Office,Office Supplies,Paper,123.92,4,55.764
CA-2017-119011,8/20/2017,LR-17035,Corporate,Office Supplies,Supplies,17.22,3,5.166
CA-2017-119011,8/20/2017,LR-17035,Corporate,Office Supplies,Storage,226.56,6,63.4368
CA-2017-119011,8/20/2017,LR-17035,Corporate,Technology,Phones,107.88,3,10.788
CA-2016-166912,1/15/2016,BE-11335,Home Office,Office Supplies,Paper,81.98,2,40.1702
CA-2014-141726,7/20/2014,CC-12145,Consumer,Office Supplies,Paper,104.85,1,50.328
CA-2014-141726,7/20/2014,CC-12145,Consumer,Office Supplies,Binders,8.704,2,3.1552
CA-2014-141726,7/20/2014,CC-12145,Consumer,Office Supplies,Paper,19.92,4,9.7608
CA-2014-141726,7/20/2014,CC-12145,Consumer,Furniture,Furnishings,43.02,3,15.4872
CA-2017-115105,2/6/2017,BD-11770,Consumer,Furniture,Bookcases,240.784,1,30.098
CA-2015-143980,12/25/2015,JK-15640,Home Office,Office Supplies,Appliances,414.96,2,124.488
CA-2016-135636,10/8/2016,DB-13615,Consumer,Office Supplies,Storage,387.72,5,-67.851
CA-2017-102155,7/13/2017,RR-19525,Corporate,Office Supplies,Storage,360.38,2,93.6988
CA-2017-102155,7/13/2017,RR-19525,Corporate,Office Supplies,Paper,13.56,2,6.2376
CA-2017-116953,4/24/2017,SV-20935,Consumer,Technology,Phones,552,10,34.5
CA-2014-117765,9/7/2014,RB-19465,Home Office,Furniture,Tables,429.9,5,111.774
CA-2014-117765,9/7/2014,RB-19465,Home Office,Office Supplies,Binders,32.06,2,15.3888
CA-2014-117765,9/7/2014,RB-19465,Home Office,Furniture,Chairs,161.96,2,45.3488
CA-2014-117765,9/7/2014,RB-19465,Home Office,Office Supplies,Storage,19.86,2,5.7594
CA-2016-114895,11/21/2016,MV-18190,Consumer,Office Supplies,Paper,12.96,2,6.3504
CA-2017-112984,9/16/2017,EH-14185,Consumer,Office Supplies,Paper,20.544,6,6.42
CA-2016-163776,7/19/2016,JS-16030,Consumer,Furniture,Furnishings,185.58,6,76.0878
CA-2016-163776,7/19/2016,JS-16030,Consumer,Office Supplies,Binders,77.56,2,35.6776
CA-2016-163776,7/19/2016,JS-16030,Consumer,Office Supplies,Storage,87.92,4,0.8792
CA-2016-163776,7/19/2016,JS-16030,Consumer,Office Supplies,Paper,245.94,6,120.5106
CA-2016-163776,7/19/2016,JS-16030,Consumer,Office Supplies,Binders,8.6,1,4.042
CA-2016-163776,7/19/2016,JS-16030,Consumer,Furniture,Bookcases,504.9,5,126.225
US-2017-163300,9/15/2017,ES-14020,Consumer,Office Supplies,Binders,2357.488,7,884.058
US-2017-163300,9/15/2017,ES-14020,Consumer,Technology,Phones,369.544,7,32.3351
US-2017-163300,9/15/2017,ES-14020,Consumer,Furniture,Chairs,184.752,3,-20.7846
CA-2016-162187,12/11/2016,NS-18640,Corporate,Office Supplies,Storage,64.96,5,-4.06
CA-2016-162187,12/11/2016,NS-18640,Corporate,Office Supplies,Supplies,13.52,2,1.69
CA-2016-162187,12/11/2016,NS-18640,Corporate,Furniture,Chairs,458.43,5,-137.529
CA-2016-162187,12/11/2016,NS-18640,Corporate,Office Supplies,Appliances,387.136,4,24.196
CA-2016-162187,12/11/2016,NS-18640,Corporate,Furniture,Tables,328.59,3,-147.8655
US-2014-112991,12/10/2014,SH-19975,Corporate,Furniture,Chairs,338.352,3,4.2294
US-2014-112991,12/10/2014,SH-19975,Corporate,Office Supplies,Paper,25.92,4,12.4416
US-2014-112991,12/10/2014,SH-19975,Corporate,Office Supplies,Paper,91.36,4,42.0256
CA-2014-124079,12/13/2014,RF-19345,Corporate,Furniture,Furnishings,87.96,3,7.6965
CA-2014-124079,12/13/2014,RF-19345,Corporate,Office Supplies,Binders,5.214,2,-4.1712
US-2017-146878,9/21/2017,DL-12865,Consumer,Office Supplies,Binders,12.294,1,-8.6058
CA-2017-107244,9/7/2017,AG-10390,Consumer,Furniture,Furnishings,19.76,4,8.2992
CA-2015-100657,11/2/2015,SW-20245,Consumer,Furniture,Chairs,109.764,2,8.5372
CA-2017-129581,12/11/2017,KN-16390,Corporate,Technology,Phones,128.85,3,3.8655
CA-2017-129028,4/1/2017,GB-14530,Corporate,Furniture,Furnishings,127.95,3,21.7515
CA-2015-135580,12/30/2015,CL-12565,Consumer,Office Supplies,Paper,68.52,3,31.5192
CA-2015-135580,12/30/2015,CL-12565,Consumer,Office Supplies,Storage,74.94,3,14.2386
CA-2015-135580,12/30/2015,CL-12565,Consumer,Technology,Machines,2548.56,6,286.713
CA-2015-135580,12/30/2015,CL-12565,Consumer,Office Supplies,Envelopes,271.44,3,122.148
CA-2015-135580,12/30/2015,CL-12565,Consumer,Technology,Phones,287.88,3,35.985
CA-2016-159016,3/10/2016,KF-16285,Home Office,Office Supplies,Paper,14.9,5,7.152
CA-2016-159016,3/10/2016,KF-16285,Home Office,Technology,Phones,4158.912,8,363.9048
CA-2014-102652,4/6/2014,AY-10555,Corporate,Furniture,Furnishings,91.96,2,15.6332
CA-2014-102652,4/6/2014,AY-10555,Corporate,Furniture,Furnishings,33.11,7,12.9129
CA-2014-102652,4/6/2014,AY-10555,Corporate,Office Supplies,Paper,19.44,3,9.3312
CA-2014-102652,4/6/2014,AY-10555,Corporate,Office Supplies,Paper,55.48,1,26.6304
CA-2014-152422,10/5/2014,BD-11635,Consumer,Office Supplies,Appliances,91.92,5,11.49
US-2016-156692,8/13/2016,HG-15025,Consumer,Office Supplies,Appliances,17.34,2,4.6818
US-2016-156692,8/13/2016,HG-15025,Consumer,Technology,Accessories,71.98,2,15.1158
CA-2014-130869,11/17/2014,CB-12025,Consumer,Office Supplies,Envelopes,7.08,3,2.478
US-2017-128832,4/24/2017,LS-16945,Corporate,Technology,Accessories,69.98,2,4.8986
CA-2017-139717,8/24/2017,DM-13015,Consumer,Office Supplies,Appliances,646.272,8,64.6272
CA-2017-139717,8/24/2017,DM-13015,Consumer,Office Supplies,Paper,10.368,2,3.7584
CA-2017-136007,2/23/2017,AC-10615,Corporate,Office Supplies,Fasteners,8.4,5,0.336
CA-2017-136007,2/23/2017,AC-10615,Corporate,Technology,Phones,71.96,5,25.186
CA-2016-157364,11/19/2016,LT-17110,Consumer,Office Supplies,Art,18.48,2,6.006
US-2016-112970,11/14/2016,TB-21250,Consumer,Office Supplies,Art,9.84,3,2.8536
US-2017-152492,7/6/2017,AH-10585,Consumer,Furniture,Chairs,239.24,1,23.924
CA-2016-101168,12/25/2016,SS-20140,Corporate,Furniture,Furnishings,21.12,4,6.5472
CA-2017-104010,4/23/2017,TD-20995,Consumer,Office Supplies,Supplies,54.9,5,15.372
CA-2015-130253,12/14/2015,PP-18955,Home Office,Furniture,Furnishings,15.24,3,5.1816
US-2015-155369,4/19/2015,PG-18820,Consumer,Office Supplies,Appliances,19.568,2,-52.8336
US-2015-155369,4/19/2015,PG-18820,Consumer,Office Supplies,Binders,310.392,4,-512.1468
CA-2016-131205,9/4/2016,AA-10645,Consumer,Furniture,Furnishings,42.6,3,16.614
CA-2016-131205,9/4/2016,AA-10645,Consumer,Office Supplies,Binders,113.94,6,54.6912
CA-2016-131205,9/4/2016,AA-10645,Consumer,Office Supplies,Storage,129.92,4,5.1968
CA-2016-131205,9/4/2016,AA-10645,Consumer,Office Supplies,Art,5.28,3,2.5344
CA-2017-122364,9/24/2017,FA-14230,Corporate,Technology,Phones,859.2,3,75.18
CA-2017-122364,9/24/2017,FA-14230,Corporate,Technology,Machines,506.28,3,177.198
CA-2016-117912,2/4/2016,TB-21520,Consumer,Furniture,Furnishings,14.368,2,3.9512
CA-2017-145702,5/19/2017,AH-10075,Corporate,Furniture,Chairs,314.352,3,-35.3646
CA-2017-145702,5/19/2017,AH-10075,Corporate,Office Supplies,Paper,27.888,7,10.1094
CA-2015-113215,9/3/2015,CP-12085,Corporate,Furniture,Furnishings,238.152,3,89.307
CA-2016-154662,6/9/2016,BF-11215,Home Office,Furniture,Tables,692.94,3,173.235
CA-2015-105571,11/7/2015,CP-12340,Corporate,Office Supplies,Binders,16.146,9,-12.9168
CA-2015-105571,11/7/2015,CP-12340,Corporate,Office Supplies,Binders,1345.485,5,-1031.5385
CA-2016-152765,6/15/2016,LS-17245,Consumer,Office Supplies,Paper,173.488,7,54.215
CA-2015-153878,4/25/2015,TS-21655,Consumer,Office Supplies,Art,57.75,5,16.17
CA-2015-153878,4/25/2015,TS-21655,Consumer,Office Supplies,Appliances,272.4,5,76.272
CA-2016-124016,9/23/2016,JS-15940,Home Office,Office Supplies,Paper,11.952,3,4.0338
CA-2016-124016,9/23/2016,JS-15940,Home Office,Furniture,Furnishings,28,4,7.7
CA-2016-124016,9/23/2016,JS-15940,Home Office,Office Supplies,Binders,12.201,7,-9.7608
CA-2016-113551,8/18/2016,NF-18385,Consumer,Office Supplies,Binders,2.068,1,-3.4122
CA-2016-113551,8/18/2016,NF-18385,Consumer,Office Supplies,Paper,83.84,8,30.392
CA-2014-107524,3/2/2014,KN-16705,Home Office,Office Supplies,Envelopes,11.36,2,5.3392
CA-2014-107524,3/2/2014,KN-16705,Home Office,Office Supplies,Paper,36.4,5,17.472
CA-2014-138072,12/30/2014,GA-14725,Consumer,Technology,Accessories,27.968,2,6.992
CA-2015-134201,4/10/2015,EH-14125,Home Office,Office Supplies,Storage,142.04,4,38.3508
CA-2015-134201,4/10/2015,EH-14125,Home Office,Office Supplies,Art,14.67,3,6.0147
CA-2015-111780,12/25/2015,RA-19285,Consumer,Technology,Copiers,1199.96,5,224.9925
CA-2015-111780,12/25/2015,RA-19285,Consumer,Office Supplies,Paper,12.6,3,6.174
CA-2015-111780,12/25/2015,RA-19285,Consumer,Office Supplies,Paper,17.94,3,8.073
CA-2015-119942,4/5/2015,TT-21070,Consumer,Office Supplies,Labels,23.904,6,7.7688
CA-2015-151547,1/17/2015,AH-10465,Consumer,Office Supplies,Supplies,88.96,8,10.008
CA-2017-166695,5/20/2017,CC-12430,Home Office,Furniture,Chairs,518.272,8,-97.176
CA-2017-166695,5/20/2017,CC-12430,Home Office,Furniture,Furnishings,6.98,1,3.3504
CA-2017-166695,5/20/2017,CC-12430,Home Office,Technology,Machines,343.2,1,38.61
CA-2017-167542,8/13/2017,KD-16495,Corporate,Office Supplies,Labels,17.544,3,5.9211
CA-2015-120901,12/31/2015,BG-11035,Consumer,Office Supplies,Storage,152.688,2,-26.7204
CA-2015-120901,12/31/2015,BG-11035,Consumer,Office Supplies,Fasteners,3.488,2,0.5668
CA-2015-120901,12/31/2015,BG-11035,Consumer,Office Supplies,Supplies,5.888,2,-1.3248
CA-2017-121398,12/25/2017,FH-14365,Corporate,Office Supplies,Binders,153.552,3,51.8238
CA-2017-121398,12/25/2017,FH-14365,Corporate,Office Supplies,Storage,270.62,2,2.7062
CA-2016-151561,9/1/2016,PG-18820,Consumer,Technology,Accessories,468.9,6,206.316
CA-2016-151561,9/1/2016,PG-18820,Consumer,Technology,Accessories,72.48,2,30.4416
CA-2016-151561,9/1/2016,PG-18820,Consumer,Office Supplies,Supplies,10.95,3,3.285
CA-2016-151561,9/1/2016,PG-18820,Consumer,Furniture,Furnishings,191.82,3,61.3824
CA-2017-154676,8/5/2017,NZ-18565,Home Office,Office Supplies,Storage,151.056,9,7.5528
US-2014-165589,2/18/2014,TB-21595,Consumer,Furniture,Furnishings,25.16,5,-11.322
US-2016-132577,11/22/2016,JE-15475,Consumer,Office Supplies,Binders,6.216,6,-9.6348
US-2016-132577,11/22/2016,JE-15475,Consumer,Office Supplies,Art,23.616,9,2.6568
US-2016-132577,11/22/2016,JE-15475,Consumer,Technology,Accessories,24.032,2,-0.6008
US-2016-132577,11/22/2016,JE-15475,Consumer,Office Supplies,Labels,2.088,1,0.6786
US-2016-132577,11/22/2016,JE-15475,Consumer,Office Supplies,Binders,4.488,6,-6.732
CA-2015-114048,12/14/2015,EH-13945,Consumer,Furniture,Furnishings,29.22,3,12.8568
CA-2015-137281,6/13/2015,BF-10975,Corporate,Office Supplies,Paper,6.48,1,3.1104
US-2017-162068,12/28/2017,PC-18745,Corporate,Office Supplies,Binders,1.188,2,-0.99
CA-2017-100111,9/20/2017,SV-20365,Consumer,Furniture,Chairs,272.646,3,18.1764
CA-2017-100111,9/20/2017,SV-20365,Consumer,Technology,Accessories,212.8,2,95.76
CA-2017-100111,9/20/2017,SV-20365,Consumer,Office Supplies,Paper,38.52,9,18.1044
CA-2017-100111,9/20/2017,SV-20365,Consumer,Technology,Accessories,72.64,2,21.792
CA-2017-100111,9/20/2017,SV-20365,Consumer,Office Supplies,Storage,45.4,4,12.712
CA-2017-100111,9/20/2017,SV-20365,Consumer,Office Supplies,Paper,13.76,2,6.3296
CA-2017-100111,9/20/2017,SV-20365,Consumer,Furniture,Chairs,80.991,1,8.0991
CA-2017-100111,9/20/2017,SV-20365,Consumer,Office Supplies,Binders,11.784,3,3.9771
CA-2017-100111,9/20/2017,SV-20365,Consumer,Office Supplies,Fasteners,4.36,2,1.7876
CA-2017-100111,9/20/2017,SV-20365,Consumer,Furniture,Chairs,2888.127,11,609.7157
CA-2017-100111,9/20/2017,SV-20365,Consumer,Technology,Phones,1299.66,2,350.9082
CA-2017-100111,9/20/2017,SV-20365,Consumer,Furniture,Chairs,2254.41,5,375.735
CA-2017-100111,9/20/2017,SV-20365,Consumer,Technology,Phones,104.85,3,28.3095
CA-2017-100111,9/20/2017,SV-20365,Consumer,Technology,Accessories,59.97,3,20.3898
US-2017-132381,8/22/2017,Dp-13240,Home Office,Furniture,Tables,314.532,2,-83.8752
CA-2015-147011,6/18/2015,HR-14830,Corporate,Office Supplies,Art,13.632,4,3.5784
CA-2014-120852,12/20/2014,WB-21850,Consumer,Office Supplies,Appliances,19.432,2,-49.5516
CA-2014-120852,12/20/2014,WB-21850,Consumer,Technology,Accessories,65.44,5,-8.18
CA-2016-150007,9/11/2016,AS-10090,Consumer,Office Supplies,Labels,6,2,2.1
CA-2016-150007,9/11/2016,AS-10090,Consumer,Office Supplies,Binders,1.908,3,-3.2436
CA-2016-124590,11/12/2016,SP-20920,Consumer,Furniture,Chairs,1474.802,7,-21.0686
CA-2016-124590,11/12/2016,SP-20920,Consumer,Office Supplies,Appliances,110.096,2,33.0288
CA-2016-124590,11/12/2016,SP-20920,Consumer,Office Supplies,Fasteners,16.752,6,5.4444
CA-2016-124590,11/12/2016,SP-20920,Consumer,Furniture,Chairs,1537.074,9,0
CA-2016-124590,11/12/2016,SP-20920,Consumer,Furniture,Chairs,449.372,2,-12.8392
CA-2016-133802,3/14/2016,SP-20650,Corporate,Office Supplies,Binders,41.904,6,14.1426
US-2016-113677,11/13/2016,CM-12655,Home Office,Technology,Phones,2279.96,4,592.7896
US-2016-113677,11/13/2016,CM-12655,Home Office,Office Supplies,Labels,14.94,3,6.8724
CA-2017-143378,9/19/2017,JR-16210,Corporate,Technology,Phones,191.976,3,19.1976
CA-2017-143378,9/19/2017,JR-16210,Corporate,Office Supplies,Art,23.832,3,6.5538
CA-2017-143378,9/19/2017,JR-16210,Corporate,Furniture,Furnishings,409.216,8,61.3824
CA-2017-143378,9/19/2017,JR-16210,Corporate,Furniture,Bookcases,72.588,2,-128.2388
CA-2017-152660,12/4/2017,CB-12415,Consumer,Office Supplies,Storage,61.568,2,4.6176
CA-2015-142139,8/31/2015,SD-20485,Home Office,Office Supplies,Paper,20.96,4,6.812
CA-2017-145772,6/3/2017,SS-20140,Corporate,Technology,Accessories,44.75,5,8.5025
CA-2017-145772,6/3/2017,SS-20140,Corporate,Office Supplies,Paper,11.96,2,5.382
CA-2017-145772,6/3/2017,SS-20140,Corporate,Office Supplies,Binders,3.912,1,1.2714
CA-2016-124100,3/31/2016,EH-13990,Consumer,Furniture,Chairs,327.996,6,54.666
US-2014-158400,10/25/2014,AH-10030,Corporate,Office Supplies,Binders,49.408,4,18.528
CA-2017-162033,3/26/2017,EM-14200,Home Office,Technology,Accessories,53.25,3,20.7675
CA-2017-162033,3/26/2017,EM-14200,Home Office,Office Supplies,Fasteners,3.76,2,1.316
CA-2014-163447,12/27/2014,TB-21190,Home Office,Furniture,Chairs,767.214,14,161.9674
CA-2017-145737,9/15/2017,AB-10165,Consumer,Office Supplies,Paper,163.96,5,59.4355
CA-2016-148096,8/16/2016,AO-10810,Corporate,Furniture,Tables,161.28,2,12.096
CA-2016-146766,11/4/2016,TT-21220,Consumer,Office Supplies,Art,192.8,4,55.912
CA-2015-105613,10/18/2015,KN-16705,Home Office,Technology,Accessories,27.696,3,3.462
CA-2015-105613,10/18/2015,KN-16705,Home Office,Office Supplies,Appliances,73.164,6,-186.5682
US-2016-142251,10/31/2016,FO-14305,Consumer,Office Supplies,Paper,32.064,6,11.2224
CA-2014-131247,3/30/2014,GA-14725,Consumer,Furniture,Bookcases,205.666,2,-12.098
US-2015-113593,4/18/2015,NC-18415,Consumer,Office Supplies,Storage,115.44,3,30.0144
CA-2017-121083,7/9/2017,JF-15190,Consumer,Office Supplies,Paper,274.8,5,134.652
CA-2017-121083,7/9/2017,JF-15190,Consumer,Office Supplies,Storage,195.64,4,3.9128
CA-2017-121083,7/9/2017,JF-15190,Consumer,Technology,Phones,257.98,2,74.8142
CA-2017-121083,7/9/2017,JF-15190,Consumer,Office Supplies,Art,119.04,6,48.8064
CA-2017-151190,6/27/2017,GT-14710,Consumer,Office Supplies,Paper,20.07,3,9.2322
CA-2014-133543,12/22/2014,KM-16660,Consumer,Office Supplies,Art,11.76,4,3.1752
CA-2017-105130,11/21/2017,PJ-18835,Corporate,Office Supplies,Art,11.76,4,3.1752
CA-2017-105130,11/21/2017,PJ-18835,Corporate,Office Supplies,Binders,40.736,2,14.7668
CA-2016-161928,6/27/2016,AC-10660,Consumer,Technology,Phones,201.584,2,12.599
CA-2017-101322,12/28/2017,JG-15310,Corporate,Furniture,Chairs,340.704,6,-34.0704
US-2016-106600,4/8/2016,RM-19375,Consumer,Furniture,Bookcases,354.9,5,88.725
CA-2014-111871,3/18/2014,EK-13795,Home Office,Furniture,Bookcases,1198.33,10,70.49
CA-2017-139437,7/3/2017,RD-19585,Consumer,Office Supplies,Storage,87.92,4,0.8792
CA-2017-151484,4/20/2017,CV-12805,Corporate,Furniture,Furnishings,51.968,2,10.3936
CA-2017-151484,4/20/2017,CV-12805,Corporate,Office Supplies,Storage,51.336,3,5.7753
CA-2017-151484,4/20/2017,CV-12805,Corporate,Office Supplies,Storage,332.704,1,33.2704
CA-2017-151484,4/20/2017,CV-12805,Corporate,Furniture,Furnishings,42.408,3,9.5418
CA-2016-104150,8/3/2016,AG-10330,Consumer,Office Supplies,Envelopes,81.54,3,38.3238
CA-2016-104150,8/3/2016,AG-10330,Consumer,Technology,Accessories,167.28,12,23.4192
CA-2016-161025,12/3/2016,GM-14440,Consumer,Office Supplies,Storage,772.68,4,108.1752
CA-2014-103989,3/19/2014,MC-17605,Corporate,Technology,Phones,323.976,3,28.3479
CA-2014-103989,3/19/2014,MC-17605,Corporate,Office Supplies,Labels,11.808,4,3.9852
CA-2014-103989,3/19/2014,MC-17605,Corporate,Office Supplies,Storage,26.16,3,1.962
CA-2014-103989,3/19/2014,MC-17605,Corporate,Office Supplies,Binders,33.57,5,-25.737
CA-2014-103989,3/19/2014,MC-17605,Corporate,Furniture,Furnishings,4.992,3,1.3728
CA-2014-103989,3/19/2014,MC-17605,Corporate,Furniture,Furnishings,20.016,3,5.5044
CA-2014-103989,3/19/2014,MC-17605,Corporate,Technology,Accessories,170.24,2,53.2
CA-2015-142433,4/20/2015,ES-14020,Consumer,Office Supplies,Paper,117.456,3,44.046
CA-2015-132815,9/19/2015,RW-19540,Corporate,Office Supplies,Paper,22.96,2,11.2504
CA-2014-101266,8/27/2014,MM-17920,Consumer,Office Supplies,Paper,13.36,2,6.4128
CA-2016-141523,12/19/2016,MH-17440,Corporate,Office Supplies,Binders,34.248,3,11.5587
CA-2016-141523,12/19/2016,MH-17440,Corporate,Office Supplies,Art,3.52,2,1.0208
US-2014-106299,8/2/2014,NZ-18565,Home Office,Office Supplies,Binders,26.7,5,12.549
US-2014-106299,8/2/2014,NZ-18565,Home Office,Technology,Accessories,21.2,2,9.116
US-2014-106299,8/2/2014,NZ-18565,Home Office,Office Supplies,Storage,838.38,2,226.3626
CA-2015-158421,9/21/2015,GB-14575,Consumer,Furniture,Chairs,1690.04,4,422.51
CA-2015-158421,9/21/2015,GB-14575,Consumer,Office Supplies,Storage,85.96,7,24.0688
CA-2015-158421,9/21/2015,GB-14575,Consumer,Office Supplies,Envelopes,121.96,2,57.3212
CA-2015-158421,9/21/2015,GB-14575,Consumer,Office Supplies,Paper,23.92,4,11.7208
CA-2015-158421,9/21/2015,GB-14575,Consumer,Office Supplies,Storage,63.96,2,6.396
CA-2015-158421,9/21/2015,GB-14575,Consumer,Technology,Phones,629.95,5,176.386
CA-2015-158421,9/21/2015,GB-14575,Consumer,Technology,Phones,113.73,3,32.9817
CA-2015-158421,9/21/2015,GB-14575,Consumer,Office Supplies,Binders,14.6,2,6.862
CA-2015-158421,9/21/2015,GB-14575,Consumer,Office Supplies,Storage,887.84,8,17.7568
CA-2016-143609,12/11/2016,DB-13270,Home Office,Furniture,Chairs,403.92,5,25.245
CA-2015-138331,8/7/2015,JK-15625,Consumer,Office Supplies,Art,106.8,10,10.68
CA-2015-138954,11/15/2015,MH-17785,Corporate,Office Supplies,Storage,70.95,3,20.5755
CA-2015-138954,11/15/2015,MH-17785,Corporate,Office Supplies,Binders,34.944,6,11.7936
CA-2015-138954,11/15/2015,MH-17785,Corporate,Office Supplies,Art,119.04,6,35.712
CA-2017-157903,4/4/2017,AM-10705,Consumer,Technology,Phones,383.84,4,47.98
CA-2016-157259,12/24/2016,JM-15535,Consumer,Furniture,Furnishings,799.56,9,207.8856
CA-2017-107986,12/13/2017,MW-18220,Consumer,Office Supplies,Storage,31.44,3,8.4888
CA-2017-104927,12/22/2017,AG-10330,Consumer,Office Supplies,Paper,25.92,5,9.072
CA-2017-104927,12/22/2017,AG-10330,Consumer,Office Supplies,Binders,6.33,5,-9.8115
CA-2017-104927,12/22/2017,AG-10330,Consumer,Office Supplies,Paper,75.88,5,26.558
CA-2017-113453,10/21/2017,CM-12160,Consumer,Technology,Phones,329.988,2,-76.9972
CA-2017-113453,10/21/2017,CM-12160,Consumer,Office Supplies,Storage,71.376,3,-4.461
CA-2015-149909,11/13/2015,RA-19915,Consumer,Office Supplies,Paper,63.77,7,28.6965
CA-2015-149909,11/13/2015,RA-19915,Consumer,Technology,Phones,50.97,3,13.2522
CA-2015-149909,11/13/2015,RA-19915,Consumer,Office Supplies,Paper,96.08,2,46.1184
CA-2015-146675,4/16/2015,SB-20185,Consumer,Technology,Copiers,1439.968,4,485.9892
CA-2015-146675,4/16/2015,SB-20185,Consumer,Technology,Accessories,43.56,3,-4.9005
CA-2016-118332,12/16/2016,PK-19075,Consumer,Furniture,Chairs,563.92,5,7.049
CA-2016-133669,10/21/2016,SV-20935,Consumer,Technology,Phones,235.152,8,-47.0304
CA-2017-145660,12/1/2017,MG-17650,Home Office,Furniture,Furnishings,7.712,2,1.7352
CA-2016-133697,10/20/2016,CM-12445,Consumer,Office Supplies,Paper,51.016,7,15.9425
CA-2016-133697,10/20/2016,CM-12445,Consumer,Office Supplies,Fasteners,25.248,4,7.89
CA-2016-133697,10/20/2016,CM-12445,Consumer,Furniture,Chairs,56.686,1,-14.5764
CA-2017-148138,9/29/2017,ME-18010,Corporate,Office Supplies,Storage,51.168,2,-6.396
CA-2017-119809,8/18/2017,YS-21880,Corporate,Office Supplies,Binders,2793.528,9,942.8157
CA-2017-119809,8/18/2017,YS-21880,Corporate,Office Supplies,Storage,1000.02,7,290.0058
CA-2017-119809,8/18/2017,YS-21880,Corporate,Furniture,Furnishings,65.94,3,22.4196
CA-2017-149944,11/12/2017,MB-17305,Consumer,Office Supplies,Fasteners,18.24,3,9.12
CA-2017-149944,11/12/2017,MB-17305,Consumer,Office Supplies,Appliances,76.12,2,22.0748
CA-2014-128538,10/11/2014,AS-10240,Consumer,Office Supplies,Envelopes,7.64,1,3.7436
CA-2015-161711,11/28/2015,MC-17425,Corporate,Furniture,Furnishings,68.16,3,27.9456
CA-2015-161711,11/28/2015,MC-17425,Corporate,Office Supplies,Envelopes,62.24,8,29.2528
US-2015-129553,7/27/2015,PG-18820,Consumer,Technology,Phones,29.97,3,0.2997
CA-2016-160220,10/20/2016,JS-16030,Consumer,Technology,Phones,125.7,6,35.196
CA-2016-160220,10/20/2016,JS-16030,Consumer,Technology,Phones,191.98,2,51.8346
CA-2016-160220,10/20/2016,JS-16030,Consumer,Office Supplies,Storage,20.86,7,1.4602
US-2017-157224,9/14/2017,JB-16000,Consumer,Office Supplies,Labels,56.7,9,26.082
CA-2017-140627,12/23/2017,DK-12985,Consumer,Furniture,Furnishings,72.704,4,19.0848
CA-2017-140627,12/23/2017,DK-12985,Consumer,Office Supplies,Art,12.264,7,1.0731
CA-2017-140627,12/23/2017,DK-12985,Consumer,Office Supplies,Storage,218.352,3,-54.588
CA-2015-133445,10/5/2015,JF-15490,Consumer,Furniture,Bookcases,66.294,1,-103.8606
CA-2015-133445,10/5/2015,JF-15490,Consumer,Furniture,Chairs,291.168,4,-14.5584
CA-2014-148782,11/2/2014,PO-18850,Consumer,Technology,Phones,88.776,3,7.7679
CA-2016-148208,1/22/2016,BT-11530,Home Office,Technology,Phones,110.376,4,-20.2356
CA-2016-148208,1/22/2016,BT-11530,Home Office,Technology,Accessories,55.176,3,15.8631
CA-2017-127656,7/11/2017,NW-18400,Consumer,Office Supplies,Art,30.32,4,11.8248
