sales,quantity,profit,label
36.288000000000004,7,12.7008,2
111.984,2,6.999,2
5.97,5,-4.577,2
2.508,2,-1.8392,2
35.96,2,10.4284,2
14.952,3,5.4201,2
67.14399999999999,7,5.8751,2
254.058,3,-32.6646,2
173.94,3,38.2668,2
231.98,2,67.2742,2
2.296,2,-3.9032,2
96.08,2,46.1184,2
3.62,2,1.1946,2
629.1,6,301.968,1
90.48,2,23.5248,2
14.88,2,3.72,2
91.275,1,-67.5435,2
19.44,3,9.3312,2
897.15,3,251.202,1
57.75,5,16.17,2
14.94,3,7.0218,2
23.1,2,6.93,2
12.536,1,4.2309,2
1.08,2,-0.792,2
4.512,3,0.846,2
16.776,3,1.6776,2
33.74,7,15.5204,2
1325.85,5,238.653,1
333.999,3,3.9294,2
19.9,5,6.567,2
1268.82,9,266.4522,1
283.92,4,82.3368,2
5.68,2,1.7608,2
375.34,1,18.767,2
96.08,2,46.1184,2
11.68,2,3.9419999999999997,2
4.36,2,1.7876,2
29.24,4,13.7428,2
117.488,7,41.1208,2
18.84,3,6.0288,2
12.42,3,5.2164,2
12.96,2,6.2208,2
69.48,1,20.844,2
85.9,2,2.577,2
18.06,7,4.6956,2
79.14,3,36.4044,2
37.4,2,14.212,2
2.512,2,-4.396,2
18.864,9,6.1308,2
61.192,1,6.1192,2
67.84,1,18.3168,2
48.711999999999996,1,5.4801,2
17.94,3,4.6644,2
242.94,3,4.8588,2
7.763999999999999,4,-5.176,2
467.04,4,58.38,2
128.85,3,3.8655,2
8.4,2,4.1160000000000005,2
199.98,2,83.9916,2
110.98,1,15.5372,2
207.984,2,-28.5978,2
36.111999999999995,2,12.6392,2
35.568000000000005,2,5.7798,2
88.76799999999999,2,31.0688,2
12.9,2,6.321000000000001,2
717.12,9,152.388,1
21.36,5,7.209,2
6.688,2,2.3408,2
773.94,6,224.4426,1
20.568,3,1.5426,2
4.356,2,-11.7612,2
19.04,4,-1.4280000000000002,2
5.22,2,2.4012,2
84.84,3,22.9068,2
7.24,5,1.1765,2
14.4,5,7.056,2
15.552,3,5.4432,2
1325.76,6,149.148,1
3.108,2,-2.1756,2
6.672000000000001,3,2.1684,2
689.408,4,77.5584,1
1889.99,5,-2929.4845,1
55.93600000000001,8,18.8784,2
18.432000000000002,8,5.9904,2
20.32,5,3.556,2
52.06399999999999,4,18.8732,2
48.784,1,3.6588,2
13.092,4,-10.0372,2
109.59200000000001,1,8.2194,2
56.7,5,27.783,2
79.99,1,28.7964,2
69.5,5,20.155,2
191.6,4,91.96799999999999,2
10.56,2,5.0688,2
47.79,3,16.2486,2
714.3,5,207.14700000000002,1
2321.9,2,1114.512,0
17.94,3,3.0498,2
9.522,1,-6.9828,2
791.9639999999999,6,-131.994,1
4.923,3,-3.9384,2
209.979,7,-356.9643,2
33.93,3,-22.62,2
222.32,7,25.011,2
210.56400000000002,6,-52.641000000000005,2
35.168,7,9.6712,2
1502.376,4,-250.396,1
10.11,3,3.2352,2
772.47,3,146.7693,1
20.46,2,5.3196,2
347.58,3,17.379,2
72.64,2,21.791999999999998,2
772.47,3,146.7693,1
39.92,4,11.1776,2
33.48,2,16.4052,2
461.97,3,133.9713,2
137.62,2,60.5528,2
302.67,3,72.6408,2
239.976,3,53.9946,2
8.34,3,2.1684,2
8.57,1,2.2282,2
119.616,8,40.3704,2
212.94,3,25.5528,2
26.49,1,7.4172,2
687.4,5,48.118,1
653.55,3,111.1035,1
33.9,2,2.0340000000000003,2
239.96,5,83.986,2
199.83599999999998,4,-37.1124,2
716.0,2,193.32,1
221.06,7,103.8982,2
67.71,3,32.5008,2
129.92,4,38.976,2
467.46,9,191.6586,2
61.4,5,28.858,2
720.76,4,187.3976,1
5.184,3,1.8144,2
14.7,5,3.969,2
8.134,7,-13.8278,2
79.984,2,13.9972,2
18.54,2,8.7138,2
24.4,2,7.93,2
195.64,4,91.9508,2
398.4,5,84.66,2
7.056,3,0.7938,2
1352.3976,9,-437.5404,1
26.4,5,11.88,2
41.88,6,0.8376,2
99.846,9,-83.205,2
699.98,2,195.9944,1
584.82,9,70.1784,1
43.98,2,21.99,2
377.97,3,105.8316,2
123.96,3,11.1564,2
391.98,2,113.6742,2
383.976,3,81.5949,2
1781.682,7,-653.2834,1
21.4,5,6.206,2
549.99,1,274.995,1
167.535,3,37.23,2
38.34,3,17.253,2
53.88,6,22.6296,2
299.98,2,83.9944,2
62.8,4,15.7,2
13.904000000000002,2,4.5188,2
744.1,5,-95.67,1
44.84,5,5.605,2
401.59,2,-131.951,2
18.24,3,8.5728,2
359.499,3,-29.6058,2
10.48,1,2.8296,2
20.736,4,7.2576,2
35.168,4,8.3524,2
64.704,3,23.4552,2
105.52,4,48.5392,2
5.792000000000001,2,-9.5568,2
466.158,7,-93.2316,2
10.312000000000001,1,-1.2890000000000001,2
2.556,3,-1.7892,2
7.968,2,2.8884,2
8.783999999999999,1,3.1842,2
3.0239999999999996,3,-0.6048,2
51.45,3,13.8915,2
14.015999999999998,4,-31.535999999999998,2
214.95,5,-120.37200000000001,2
35.04,4,-7.007999999999999,2
10.776,3,-4.8492,2
4.6,2,-8.05,2
35.168,2,-8.3524,2
19.152,3,6.4638,2
4.448,2,0.3336,2
5.184,1,1.8792,2
15.552,3,5.4432,2
40.032,6,12.51,2
16.776,3,5.0328,2
186.304,4,13.9728,2
66.36,4,23.226,2
42.048,9,5.256,2
67.92,5,6.792000000000001,2
52.512,6,19.692,2
186.912,6,-35.046,2
10.048,4,3.14,2
17.496,9,-7.4358,2
15.552,3,5.4432,2
10.776,3,3.3675,2
3.304,1,1.0738,2
35.48,1,0.0,2
34.44,3,16.1868,2
629.93,7,296.0671,1
79.056,9,28.6578,2
232.55,5,9.302,2
99.98,2,42.9914,2
19.44,3,9.3312,2
12.96,2,6.3504,2
464.292,9,-108.3348,2
68.46,7,31.4916,2
2799.96,4,1371.9804,0
601.3,2,198.429,1
16.99,1,4.4174,2
287.97,3,80.6316,2
44.82,9,21.0654,2
101.12,8,37.4144,2
107.976,3,37.7916,2
58.73,7,14.6825,2
93.344,4,32.6704,2
17.05,5,8.184,2
8.096,2,2.7324,2
30.36,4,13.0548,2
23.34,3,10.9698,2
51.55,5,24.2285,2
119.9,2,43.163999999999994,2
1317.4920000000002,6,292.776,1
63.84,8,18.5136,2
3.592,1,1.1225,2
86.26,2,29.3284,2
139.04,4,38.9312,2
46.8,4,16.38,2
8.544,4,1.9224,2
842.3760000000001,3,105.29700000000001,1
1214.85,3,352.3065,1
67.78,2,16.945,2
39.9,5,10.374,2
2.688,1,0.84,2
6.6,3,2.904,2
28.4,4,13.064,2
212.94,3,34.0704,2
1001.584,2,125.198,1
569.058,3,-178.8468,2
14.224,2,-10.3124,2
105.584,2,9.2386,2
68.72,2,-14.603,2
1367.84,8,259.8896,1
301.96,2,33.2156,2
170.352,3,-17.0352,2
3.9,2,1.521,2
12.84,3,5.778,2
15.84,3,7.127999999999999,2
563.94,3,112.788,1
62.94,3,11.9586,2
535.41,3,160.623,2
3504.9,5,700.98,0
144.12,3,69.1776,2
314.55,3,150.984,2
3.408,1,0.8946,2
2.072,2,-3.5224,2
328.3992,3,-91.7586,2
53.248000000000005,2,19.968,2
4.992,3,1.6848,2
37.68,2,15.8256,2
258.57599999999996,2,19.3932,2
75.84,2,29.5776,2
45.36,7,21.7728,2
45.78,3,22.89,2
40.29,3,10.0725,2
38.71,7,17.8066,2
1801.632,6,-337.806,1
748.752,8,-162.2296,1
199.96,4,15.9968,2
1516.2,7,394.212,1
167.952,6,-27.2922,2
45.04,2,4.504,2
23.16,2,11.58,2
397.6,5,43.736000000000004,2
85.96,7,40.4012,2
13.12,4,4.3296,2
45.66,3,22.3734,2
158.13,3,77.4837,2
43.6,5,4.36,2
3930.072,3,-786.0144,0
2.3040000000000003,1,0.7776,2
431.976,3,32.3982,2
41.72,7,5.7365,2
104.23,7,28.1421,2
70.26,3,18.9702,2
9.26,2,3.0558,2
105.98,2,4.2392,2
1.24,1,0.5828,2
20.7,2,9.936,2
28.9,5,14.161,2
27.18,1,12.7746,2
465.18,3,120.9468,2
36.63,3,9.8901,2
51.45,3,13.8915,2
7.83,3,3.6018,2
35.4,5,13.452,2
29.9,5,13.455,2
17.48,2,8.2156,2
79.14,3,36.4044,2
8.4,5,4.2,2
498.26,7,134.5302,2
212.94,3,57.4938,2
706.86,7,197.9208,1
114.95,5,2.299,2
43.19,7,20.7312,2
166.44,3,79.8912,2
36.56,5,12.796,2
186.144,6,60.4968,2
353.56800000000004,2,-44.196000000000005,2
81.98,2,40.1702,2
14.624,2,5.1184,2
697.16,5,8.7145,1
30.93,1,12.6813,2
27.496,7,9.2799,2
605.34,6,145.2816,1
210.00799999999998,1,2.6251,2
54.96,3,15.9384,2
164.22,3,50.9082,2
362.94,3,36.294000000000004,2
59.98,2,26.3912,2
332.94,3,6.6588,2
39.872,2,12.9584,2
13.68,2,3.6936,2
3.318,3,-5.6406,2
10.44,1,4.8024,2
136.464,2,15.3522,2
333.57599999999996,3,33.3576,2
12.544,2,4.704,2
20.768,8,-52.9584,2
43.5,3,10.875,2
12.575999999999999,4,4.0872,2
249.95,5,19.996,2
49.12,4,23.0864,2
182.91,3,53.0439,2
107.648,2,33.64,2
99.37200000000001,2,-7.098,2
33.568000000000005,2,-5.4548,2
10.56,2,4.752,2
38.88,6,18.6624,2
35.2,5,16.544,2
45.528,3,15.9348,2
196.77599999999998,3,14.7582,2
2.92,2,-4.8180000000000005,2
200.795,1,-22.948,2
46.688,4,-2.918,2
21.864,3,3.5529,2
11.76,2,5.7624,2
167.94,3,82.2906,2
3.89,1,1.0114,2
52.44,4,24.1224,2
32.36,4,11.6496,2
406.6,5,113.848,2
27.92,4,8.0968,2
399.67199999999997,7,-14.9877,2
3.7439999999999998,4,-2.6208,2
715.2,3,178.8,1
159.8,4,70.312,2
44.75,5,8.5025,2
340.116,6,-9.7176,2
105.52,4,48.5392,2
13.48,1,1.8872,2
85.52,2,22.2352,2
6.16,2,2.9568,2
36.84,3,17.3148,2
15.84,3,0.0,2
44.4,3,22.2,2
21.24,9,7.434,2
9.552,8,-7.3232,2
89.991,3,-152.9847,2
163.96,4,80.3404,2
17.904,2,6.2664,2
966.7,5,-13.81,1
182.112,6,61.4628,2
4.4639999999999995,1,0.3348,2
51.588,1,-15.4764,2
50.4,8,23.184,2
89.568,2,32.4684,2
14.89,1,4.0203,2
543.92,8,135.98,2
4.08,2,1.9176,2
18.9,3,8.693999999999999,2
2275.5,10,386.835,1
1979.7,6,653.3009999999999,1
62.1,6,29.808000000000003,2
37.296,2,-1.0656,2
8.544,2,-7.476,2
68.95,5,28.959,2
296.37,3,80.0199,2
39.98,2,1.999,2
191.058,3,-46.3998,2
13.04,5,3.912,2
1525.1879999999999,6,-2287.782,1
9.216000000000001,4,3.3408,2
28.048000000000002,2,3.5060000000000002,2
64.96,2,21.4368,2
30.56,4,14.9744,2
187.05599999999998,9,11.690999999999999,2
11.808,2,1.3284,2
9.656,1,1.5691,2
20.736,4,7.2576,2
27.36,3,-21.888,2
2314.116,7,-1002.7836,1
34.236,4,-26.2476,2
19.76,2,5.928,2
15.96,2,7.98,2
16.9,5,6.252999999999999,2
25.08,6,9.0288,2
6.68,2,2.004,2
19.44,3,9.3312,2
31.92,2,2.394,2
33.568000000000005,2,11.7488,2
63.94,1,24.9366,2
60.6,5,20.4525,2
22.72,4,6.5888,2
10.68,4,4.0584,2
17.34,3,8.4966,2
3.38,1,1.5548,2
26.976,4,8.7672,2
307.776,7,111.5688,2
244.55,5,4.891,2
12.24,6,5.7528,2
13.98,2,6.0114,2
899.95,5,53.997,1
1.632,1,0.5508,2
267.96,5,16.7475,2
31.95,1,2.2365,2
725.84,4,210.4936,1
10.895999999999999,3,3.9498,2
8.544,2,2.8836,2
32.34,3,15.5232,2
39.9,5,19.95,2
143.856,9,48.5514,2
41.92,4,15.196,2
329.584,2,37.0782,2
87.28,8,41.0216,2
279.45599999999996,6,20.9592,2
8.0,2,3.84,2
27.24,5,9.533999999999999,2
16.36,1,1.636,2
15.78,2,0.6312,2
45.98,2,12.8744,2
198.27200000000002,8,-32.2192,2
720.76,5,54.056999999999995,1
70.56,6,23.9904,2
81.96,2,22.9488,2
64.86399999999999,4,6.4864,2
151.192,1,13.2293,2
88.77600000000001,3,7.7679,2
11.56,4,5.4332,2
15.58,1,3.895,2
85.056,3,28.7064,2
273.96,2,71.2296,2
306.9,3,79.794,2
15.552,3,5.4432,2
347.361,7,-69.4722,2
10.368,2,3.6288,2
98.16,6,9.816,2
31.44,3,7.86,2
348.48800000000006,7,117.6147,2
172.736,4,-30.2288,2
15.54,3,7.6146,2
105.552,6,35.6238,2
25.92,5,9.072000000000001,2
15.808,8,5.3352,2
10.368,2,3.7584,2
358.2,3,41.79,2
545.9159999999999,14,72.7888,2
40.41,9,18.5886,2
167.976,3,10.4985,2
109.53,3,47.0979,2
9.82,2,4.8118,2
26.351999999999997,3,9.5526,2
22.5,6,10.8,2
9.96,2,4.5816,2
213.08,7,102.2784,2
1025.88,6,235.9524,1
21.98,7,9.891,2
63.2,5,23.384,2
39.0,12,11.31,2
2.907,3,-2.0349,2
556.665,5,6.5489999999999995,2
71.98,2,15.1158,2
79.98,2,26.3934,2
24.671999999999997,4,7.71,2
3.7439999999999998,1,1.3104,2
445.96,5,55.745,2
36.24,1,15.2208,2
10.65,3,5.0055,2
87.92,4,40.4432,2
22.424,1,8.408999999999999,2
90.48,3,33.93,2
42.76,1,11.1176,2
10.08,7,3.528,2
101.34,3,8.1072,2
224.75,5,62.93,2
73.176,6,-197.5752,2
20.736,4,7.2576,2
39.984,2,-8.9964,2
15.36,2,7.68,2
36.288000000000004,7,12.7008,2
150.384,2,15.0384,2
280.782,3,-60.8361,2
31.984,2,1.1994,2
11.232000000000001,3,3.9312,2
26.4,5,11.88,2
3.52,2,1.0208,2
1649.95,5,659.98,1
111.9,6,51.474,2
599.165,5,35.245,1
46.53,3,12.0978,2
31.984,2,1.999,2
161.56799999999998,2,16.1568,2
4.064,1,1.3716,2
6.216,4,-4.9728,2
8.896,4,0.6672,2
1640.7,5,459.39599999999996,1
270.0,3,97.2,2
19.52,2,5.367999999999999,2
9.81,5,-6.867000000000001,2
213.21599999999998,3,15.9912,2
588.784,2,183.995,1
2.064,1,0.1548,2
6.367999999999999,2,2.388,2
99.6,1,36.852,2
62.29600000000001,13,21.0249,2
10.71,3,2.7846,2
20.936,1,7.0659,2
33.0,6,8.25,2
249.95,5,87.4825,2
357.93,3,7.1586,2
57.4,5,10.905999999999999,2
331.96,2,149.382,2
40.56,2,12.9792,2
86.2,5,24.998,2
38.016,6,13.7808,2
8.384,1,0.7336,2
6.848,2,0.7704,2
19.6,5,9.604,2
68.46,2,20.538,2
13.344000000000001,6,4.3368,2
1478.2720000000002,8,92.39200000000001,1
16.272000000000002,1,-3.8646,2
9.24,3,4.4352,2
32.34,10,-23.715999999999998,2
56.06399999999999,4,19.6224,2
108.72,5,36.693000000000005,2
181.47,5,-320.597,2
16.176,3,6.066,2
122.352,3,13.7646,2
585.552,3,73.194,1
19.44,3,9.3312,2
123.92,5,9.294,2
13.36,5,4.008,2
78.256,2,-17.6076,2
102.01799999999999,7,-183.6324,2
750.68,2,37.534,1
44.4,3,22.2,2
84.55,5,22.8285,2
17.94,3,8.7906,2
128.4,3,62.916000000000004,2
1.869,1,-1.3083,2
103.19200000000001,1,11.6091,2
36.0,2,6.48,2
239.96,4,115.1808,2
40.68,2,0.4068,2
419.13599999999997,4,-68.1096,2
23.471999999999998,3,7.6284,2
3.592,4,-6.2860000000000005,2
23.976,3,-5.6943,2
6.263999999999999,3,2.0358,2
20.808000000000003,3,1.8207,2
218.352,3,-19.1058,2
18.16,2,1.8159999999999998,2
7.36,2,0.1472,2
41.4,4,19.872,2
411.332,4,-4.8392,2
7.656000000000001,4,-6.1248,2
63.92,2,19.176,2
6.56,2,1.9024,2
7.83,3,3.6018,2
41.9,2,8.799,2
664.1460000000001,6,88.5528,1
8.96,2,4.3904,2
3.312,1,0.6624,2
20.136,3,1.2585,2
8.856,3,2.8782,2
859.2,4,-186.16,1
61.96,2,27.881999999999998,2
17.92,4,8.6016,2
145.9,5,62.736999999999995,2
56.70399999999999,2,19.1376,2
11.12,2,3.475,2
32.896,4,11.1024,2
22.776,3,7.6869,2
239.97,3,2.3997,2
160.32,2,44.8896,2
128.85,3,3.8655,2
1319.96,4,527.984,1
239.96,10,-10.284,2
54.768,2,6.846,2
13.392000000000001,3,3.1806,2
23.92,5,8.671,2
255.968,4,-28.7964,2
21.552,6,7.0044,2
58.24,4,15.7248,2
80.28,12,36.9288,2
9.78,2,4.0098,2
1.81,1,0.6516,2
37.94,2,18.2112,2
79.96,5,27.986,2
115.296,3,40.3536,2
2479.96,4,743.988,0
179.94,6,75.5748,2
26.85,3,5.1015,2
323.37,3,129.34799999999998,2
59.94,3,28.1718,2
64.14,3,30.7872,2
11.67,3,5.6016,2
12.96,2,6.2208,2
17.43,3,8.0178,2
181.986,2,-54.5958,2
1.5919999999999999,2,-2.6268,2
22.344,3,2.5137,2
455.97,6,-218.8656,2
10.44,6,-7.656000000000001,2
5.2139999999999995,2,-4.1712,2
67.4,5,17.524,2
25.16,2,10.5672,2
126.56,4,47.46,2
43.68,3,11.7936,2
139.93,7,34.9825,2
2.6719999999999997,1,0.33399999999999996,2
16.656,6,-3.123,2
79.512,3,20.8719,2
36.288000000000004,7,12.7008,2
67.9932,1,-12.9987,2
10.16,2,3.4544,2
6.16,2,1.9712,2
56.3,2,15.764000000000001,2
6.48,1,3.1104,2
1325.85,5,238.653,1
14.94,3,6.8724,2
34.54,1,17.27,2
2999.95,5,1439.976,0
64.12,4,30.7776,2
19.456,4,2.1888,2
209.986,2,8.9994,2
29.76,5,1.86,2
89.76799999999999,1,-2.5648,2
959.9839999999999,2,335.9944,1
15.552,3,5.6376,2
34.36,1,-7.3015,2
98.376,3,35.6613,2
29.94,4,-23.951999999999998,2
17.472,3,5.6784,2
36.738,1,-9.1845,2
179.94,2,-44.985,2
383.64,6,122.7648,2
56.52,3,15.8256,2
6.56,2,1.9024,2
243.92,5,-15.245,2
47.52,9,22.8096,2
19.98,1,8.5914,2
8.0,5,3.44,2
6.16,2,1.9712,2
83.56,4,1.6712,2
546.06,3,163.81799999999998,2
269.49,3,5.3898,2
10.9,5,3.597,2
6.096,2,2.2098,2
34.05,3,9.533999999999999,2
352.38,2,81.0474,2
245.98,2,27.0578,2
18.94,1,9.47,2
59.913000000000004,7,-45.9333,2
391.98,2,109.7544,2
437.85,3,131.355,2
68.62,2,32.2514,2
25.02,3,6.5052,2
10.71,3,2.7846,2
55.983999999999995,2,4.1988,2
14.48,5,4.887,2
142.488,3,-3.5622,2
14.16,1,1.062,2
79.92,5,27.971999999999998,2
590.352,6,206.6232,1
17.088,2,1.068,2
98.39200000000001,1,-11.0691,2
11.05,5,2.9835,2
7.78,2,2.0228,2
659.9,2,217.767,1
53.04,3,-4.641,2
843.9,2,371.316,1
1496.16,9,224.424,1
117.96,2,5.898,2
21.3,5,8.732999999999999,2
1040.8,5,281.01599999999996,1
29.34,6,7.9218,2
19.52,2,5.367999999999999,2
443.92,4,8.8784,2
499.95,5,174.9825,2
3.04,1,1.0336,2
201.96,2,50.49,2
68.64,11,17.16,2
100.0,4,21.0,2
359.98,2,21.5988,2
6.16,2,2.9568,2
2348.82,9,399.2994,1
13.872,6,4.6818,2
273.552,3,-13.6776,2
815.2919999999999,9,-339.705,1
234.45,3,103.15799999999999,2
1256.22,6,75.3732,1
17.46,2,8.2062,2
10.527999999999999,7,3.6848,2
152.8,5,76.4,2
82.56,5,28.896,2
284.97,3,85.491,2
60.84,3,23.1192,2
1325.76,6,149.148,1
572.16,3,35.76,1
28.8,9,10.08,2
11.12,4,2.8912,2
7.04,4,3.0976,2
17.94,3,8.7906,2
34.76,5,11.297,2
74.45,5,20.1015,2
192.22,14,69.1992,2
19.44,3,9.3312,2
32.4,5,15.552,2
57.9,5,28.95,2
10.56,2,0.0,2
1194.165,5,210.735,1
40.99,1,20.0851,2
2.94,1,0.7938,2
45.24,4,-30.16,2
18.688,4,2.336,2
11.648,2,3.7856,2
112.77600000000001,3,-8.4582,2
377.45,5,-264.215,2
15.936,4,5.1792,2
28.68,3,-7.17,2
21.44,2,7.504,2
511.056,9,-95.823,2
18.656,2,1.3992,2
11.088,7,-8.1312,2
66.688,1,4.168,2
99.488,2,8.7052,2
14.62,2,6.8714,2
53.983999999999995,14,17.5448,2
389.97,3,132.5898,2
355.36,4,92.3936,2
140.376,3,8.7735,2
15.84,2,5.544,2
8.448,2,2.64,2
12.96,2,6.2208,2
57.408,6,5.7408,2
27.6,4,2.208,2
38.976,3,-50.6688,2
20.44,7,9.198,2
109.92,2,53.8608,2
6.38,1,2.9348,2
6.48,1,3.1104,2
15.84,3,7.127999999999999,2
1049.93,7,293.9804,1
154.9,5,40.274,2
98.352,3,35.6526,2
14.32,5,5.191,2
129.888,6,12.9888,2
48.943999999999996,7,16.5186,2
275.058,3,-90.3762,2
27.36,9,9.3024,2
44.75,5,20.585,2
134.99,1,36.4473,2
26.4,5,12.672,2
542.94,3,141.1644,2
71.08800000000001,2,-1.7772,2
27.396,9,-42.4638,2
13.456,1,-23.548000000000002,2
11.84,1,4.44,2
35.88,6,17.5812,2
40.751999999999995,3,15.282,2
139.96,5,-22.7435,2
2.6239999999999997,1,0.2952,2
136.53,1,-52.3365,2
263.96,1,42.8935,2
11.64,3,3.3756,2
40.176,3,14.5638,2
79.44,3,30.1872,2
357.93,3,7.1586,2
127.764,2,21.294,2
2799.9440000000004,7,1014.9797,0
19.44,3,9.3312,2
36.792,1,4.1391,2
5.94,3,1.6038,2
177.55,5,47.9385,2
619.95,5,111.59100000000001,1
29.16,3,8.4564,2
57.96,7,27.2412,2
29.403000000000002,3,5.2272,2
81.4,5,21.164,2
8.72,5,2.289,2
91.176,3,4.5588,2
159.968,4,29.994,2
12.96,2,6.2208,2
331.536,3,-82.884,2
899.91,9,395.9604,1
946.3439999999999,7,118.29299999999999,1
178.11,3,32.0598,2
1089.75,3,305.13,1
61.06,2,28.0876,2
459.92,4,41.3928,2
27.52,4,12.6592,2
638.82,9,185.2578,1
30.69,3,7.9794,2
25.16,2,8.5544,2
13.92,3,4.872,2
19.36,2,9.2928,2
19.3,2,5.79,2
38.376,3,13.4316,2
12.96,2,6.3504,2
26.48,1,10.0624,2
532.72,2,53.272,2
26.72,4,12.8256,2
20.04,3,9.6192,2
795.48,7,7.9548,1
21.56,7,6.8992,2
249.584,2,31.198,2
68.112,3,17.8794,2
16.56,3,-2.484,2
74.95,5,36.7255,2
355.455,3,-184.8366,2
44.4,3,22.2,2
20.65,5,9.499,2
866.4,4,225.264,1
5.56,2,1.4456,2
3.16,4,-8.532,2
1999.96,5,624.9875,1
46.152,3,12.1149,2
32.985,3,-1.9791,2
481.32,4,125.1432,2
6.3839999999999995,1,2.1546,2
542.94,3,152.0232,2
54.92,4,19.7712,2
1448.82,10,209.274,1
353.88,6,17.694000000000003,2
333.57599999999996,3,25.0182,2
60.144,6,20.2986,2
85.2,6,20.235,2
3.15,1,1.5119999999999998,2
22.72,4,10.224,2
14.91,3,4.6221,2
1158.12,4,335.8548,1
599.99,1,233.9961,1
23.968000000000004,2,2.3968,2
638.288,7,-31.9144,1
13.208,1,4.6228,2
15.527999999999999,3,5.8229999999999995,2
104.85,1,50.328,2
30.48,3,7.9248,2
112.648,1,11.2648,2
71.976,3,24.2919,2
2.21,1,0.5967,2
15.52,4,7.4496,2
36.44,4,16.398,2
217.764,6,-384.7164,2
39.071999999999996,6,4.3956,2
22.638,7,-16.6012,2
95.14399999999999,7,10.7037,2
12.32,5,1.848,2
4.419,3,-3.0933,2
35.0,7,16.8,2
72.78399999999999,1,0.0,2
97.84,2,25.4384,2
51.75,1,15.525,2
46.672,2,16.3352,2
1395.54,9,362.8404,1
117.36,4,36.3816,2
18.9,3,8.693999999999999,2
77.52,2,37.9848,2
421.37199999999996,2,-6.0196,2
575.9680000000001,4,43.1976,1
10.368,2,3.6288,2
15.984000000000002,2,1.1988,2
10.272,3,1.1556,2
61.792,4,6.1792,2
205.9992,3,-27.2646,2
12.192,3,4.1148,2
87.16799999999999,2,8.7168,2
31.744,2,8.3328,2
132.224,4,-18.1808,2
105.52,4,48.5392,2
91.96,2,15.6332,2
1487.976,3,185.997,1
19.44,3,9.3312,2
11.672,1,-0.7295,2
279.96,4,78.3888,2
12.912,3,4.6806,2
17.088,4,5.7672,2
93.15,9,44.711999999999996,2
11.52,4,5.6448,2
238.62,2,4.7724,2
7.77,1,2.0979,2
285.48,5,-10.7055,2
19.168,4,6.4692,2
26.136,3,1.9602,2
419.4,4,201.312,2
90.801,1,14.1246,2
181.764,2,-8.0784,2
5.56,2,2.224,2
581.96,2,104.7528,1
29.98,1,8.0946,2
519.96,4,176.7864,2
6.263999999999999,3,2.0358,2
363.92,5,0.0,2
64.2,5,-42.8,2
38.52,3,-26.964000000000002,2
72.6,5,-8.1675,2
57.568000000000005,4,5.7568,2
83.7,5,3.3480000000000003,2
32.4,5,15.552,2
47.98,2,11.0354,2
415.968,4,51.996,2
304.9,5,6.098,2
80.96,4,29.1456,2
777.21,7,54.4047,1
32.4,5,15.552,2
225.56799999999998,2,2.8196,2
36.6,3,15.372,2
715.64,2,178.91,1
795.51,3,143.1918,1
549.99,1,274.995,1
74.76,3,34.3896,2
29.22,3,12.8568,2
9.64,2,4.7236,2
33.488,7,-1.2558,2
23.04,3,-4.896,2
1.3619999999999999,1,-2.1792,2
14.76,5,-11.439,2
239.666,2,14.097999999999999,2
301.96,2,45.294,2
7.968,2,2.8884,2
109.92,2,53.8608,2
19.44,3,9.3312,2
11.16,2,4.3524,2
79.47,3,22.2516,2
4.56,2,2.0064,2
1133.35,5,294.671,1
4.672,1,0.584,2
104.58,6,-80.178,2
1603.136,4,100.196,1
1293.488,7,80.843,1
127.95,3,21.7515,2
59.76,1,16.7328,2
108.08,7,54.04,2
9.54,3,4.3884,2
11.735999999999999,3,1.0269,2
447.86,7,219.4514,2
17.94,3,8.7906,2
245.88,6,68.8464,2
192.16,4,92.2368,2
801.568,2,50.098,1
368.91,9,180.7659,2
885.528,9,-99.6219,1
28.28,2,7.3528,2
4912.59,3,196.5036,0
14.352,3,5.0232,2
179.97,3,86.3856,2
42.76,1,11.1176,2
45.68,2,21.0128,2
25.06,2,11.7782,2
38.431999999999995,1,13.4512,2
21.568,2,1.6176,2
81.57600000000001,3,2.0394,2
2.78,1,1.3622,2
99.87,3,23.9688,2
44.4,3,22.2,2
21.4,5,9.63,2
71.12,4,22.0472,2
259.96,4,124.7808,2
9.78,1,4.89,2
24.191999999999997,9,7.56,2
31.56,3,10.4148,2
59.94,3,28.1718,2
45.36,4,22.2264,2
26.4,5,12.672,2
41.4,4,19.872,2
16.95,1,1.0170000000000001,2
24.704,2,9.264,2
59.7,3,26.865,2
14.52,3,5.6628,2
104.184,3,33.8598,2
46.53,3,13.0284,2
25.5,3,6.63,2
14.9,5,1.043,2
87.71,7,41.2237,2
199.764,2,8.8784,2
94.6,4,27.434,2
4228.704000000001,6,158.5764,0
2003.92,5,-25.049,1
209.97,3,58.7916,2
659.9,2,217.767,1
110.96,2,53.2608,2
67.8,4,1.3559999999999999,2
313.176,2,-120.0508,2
22.96,7,6.6584,2
1099.5,10,362.835,1
1215.92,8,316.1392,1
7.31,1,3.4357,2
8.92,4,3.9248,2
87.21,3,-45.3492,2
15.552,3,5.4432,2
683.988,2,-113.99799999999999,1
13.392000000000001,3,1.0044,2
16.776,3,4.8231,2
527.92,2,85.787,2
25.4,5,8.636000000000001,2
177.48,3,19.9665,2
71.976,3,8.997,2
